"","Date","Count","Package","Cumulative","Label"
"725","2017-03-14",3,NA,1588,""
"726","2017-03-16",2,NA,1590,""
"727","2017-03-17",1,NA,1591,""
"728","2017-03-18",3,NA,1594,""
"729","2017-03-19",1,NA,1595,""
"730","2017-03-20",4,NA,1599,""
"731","2017-03-21",6,NA,1605,""
"732","2017-03-22",3,NA,1608,""
"733","2017-03-23",1,NA,1609,""
"734","2017-03-24",4,NA,1613,""
"735","2017-03-25",1,NA,1614,""
"736","2017-03-26",4,NA,1618,""
"737","2017-03-27",3,NA,1621,""
"738","2017-03-28",1,NA,1622,""
"739","2017-03-29",4,NA,1626,""
"740","2017-03-30",1,NA,1627,""
"741","2017-03-31",2,NA,1629,""
"742","2017-04-01",2,NA,1631,""
"743","2017-04-02",1,NA,1632,""
"744","2017-04-03",8,NA,1640,""
"745","2017-04-04",4,NA,1644,""
"746","2017-04-05",2,NA,1646,""
"747","2017-04-06",3,NA,1649,""
"748","2017-04-07",4,NA,1653,""
"749","2017-04-09",3,NA,1656,""
"750","2017-04-10",3,NA,1659,""
"751","2017-04-11",1,NA,1660,""
"752","2017-04-12",6,NA,1666,""
"753","2017-04-13",3,NA,1669,""
"754","2017-04-14",3,NA,1672,""
"755","2017-04-15",2,NA,1674,""
"756","2017-04-16",2,NA,1676,""
"757","2017-04-17",1,NA,1677,""
"758","2017-04-18",4,NA,1681,""
"759","2017-04-19",3,NA,1684,""
"760","2017-04-20",1,NA,1685,""
"761","2017-04-21",5,NA,1690,""
"762","2017-04-24",4,NA,1694,""
"763","2017-04-25",5,NA,1699,""
"764","2017-04-26",3,NA,1702,""
"765","2017-04-27",2,NA,1704,""
"766","2017-04-28",2,NA,1706,""
"767","2017-04-29",1,NA,1707,""
"768","2017-04-30",3,NA,1710,""
"769","2017-05-01",7,NA,1717,""
"770","2017-05-02",3,NA,1720,""
"771","2017-05-03",2,NA,1722,""
"772","2017-05-04",4,NA,1726,""
"773","2017-05-05",2,NA,1728,""
"774","2017-05-06",2,NA,1730,""
"775","2017-05-07",3,NA,1733,""
"776","2017-05-08",3,NA,1736,""
"777","2017-05-09",4,NA,1740,""
"778","2017-05-10",4,NA,1744,""
"779","2017-05-11",2,NA,1746,""
"780","2017-05-12",7,NA,1753,""
"781","2017-05-14",1,NA,1754,""
"782","2017-05-15",3,NA,1757,""
"783","2017-05-18",5,NA,1762,""
"784","2017-05-19",5,NA,1767,""
"785","2017-05-21",1,NA,1768,""
"786","2017-05-23",4,NA,1772,""
"787","2017-05-24",1,NA,1773,""
"788","2017-05-25",2,NA,1775,""
"789","2017-05-26",4,NA,1779,""
"790","2017-05-27",2,NA,1781,""
"791","2017-05-28",1,NA,1782,""
"792","2017-05-29",5,NA,1787,""
"793","2017-05-30",3,NA,1790,""
"794","2017-05-31",5,NA,1795,""
"795","2017-06-02",4,NA,1799,""
"796","2017-06-03",3,NA,1802,""
"797","2017-06-05",2,NA,1804,""
"798","2017-06-06",7,NA,1811,""
"799","2017-06-07",3,NA,1814,""
"800","2017-06-08",4,NA,1818,""
"801","2017-06-10",3,NA,1821,""
"802","2017-06-11",2,NA,1823,""
"803","2017-06-12",2,NA,1825,""
"804","2017-06-14",1,NA,1826,""
"805","2017-06-15",3,NA,1829,""
"806","2017-06-16",1,NA,1830,""
"807","2017-06-17",1,NA,1831,""
"808","2017-06-18",1,NA,1832,""
"809","2017-06-19",2,NA,1834,""
"810","2017-06-20",2,NA,1836,""
"811","2017-06-21",1,NA,1837,""
"812","2017-06-22",1,NA,1838,""
"813","2017-06-23",4,NA,1842,""
"814","2017-06-24",1,NA,1843,""
"815","2017-06-25",2,NA,1845,""
"816","2017-06-26",4,NA,1849,""
"817","2017-06-27",3,NA,1852,""
"818","2017-06-28",3,NA,1855,""
"819","2017-06-29",4,NA,1859,""
"820","2017-06-30",2,NA,1861,""
"821","2017-07-01",3,NA,1864,""
"822","2017-07-02",4,NA,1868,""
"823","2017-07-03",1,NA,1869,""
"824","2017-07-04",6,NA,1875,""
"825","2017-07-05",7,NA,1882,""
"826","2017-07-06",3,NA,1885,""
"827","2017-07-07",1,NA,1886,""
"828","2017-07-08",3,NA,1889,""
"829","2017-07-09",2,NA,1891,""
"830","2017-07-10",5,NA,1896,""
"831","2017-07-11",2,NA,1898,""
"832","2017-07-12",1,NA,1899,""
"833","2017-07-13",1,NA,1900,""
"834","2017-07-14",1,NA,1901,""
"835","2017-07-15",5,NA,1906,""
"836","2017-07-16",1,NA,1907,""
"837","2017-07-17",2,NA,1909,""
"838","2017-07-18",2,NA,1911,""
"839","2017-07-19",4,NA,1915,""
"840","2017-07-20",1,NA,1916,""
"841","2017-07-21",2,NA,1918,""
"842","2017-07-22",1,NA,1919,""
"843","2017-07-23",2,NA,1921,""
"844","2017-07-24",3,NA,1924,""
"845","2017-07-25",7,NA,1931,""
"846","2017-07-26",3,NA,1934,""
"847","2017-07-27",1,NA,1935,""
"848","2017-07-28",2,NA,1937,""
"849","2017-07-29",3,NA,1940,""
"850","2017-07-30",1,NA,1941,""
"851","2017-07-31",2,NA,1943,""
"852","2017-08-01",3,NA,1946,""
"853","2017-08-02",3,NA,1949,""
"854","2017-08-03",3,NA,1952,""
"855","2017-08-04",2,NA,1954,""
"856","2017-08-05",4,NA,1958,""
"857","2017-08-07",4,NA,1962,""
"858","2017-08-08",3,NA,1965,""
"859","2017-08-09",3,NA,1968,""
"860","2017-08-10",1,NA,1969,""
"861","2017-08-11",1,NA,1970,""
"862","2017-08-12",2,NA,1972,""
"863","2017-08-13",1,NA,1973,""
"864","2017-08-14",2,NA,1975,""
"865","2017-08-15",4,NA,1979,""
"866","2017-08-17",1,NA,1980,""
"867","2017-08-18",2,NA,1982,""
"868","2017-08-19",2,NA,1984,""
"869","2017-08-20",1,NA,1985,""
"870","2017-08-21",2,NA,1987,""
"871","2017-08-22",3,NA,1990,""
"872","2017-08-23",4,NA,1994,""
"873","2017-08-24",4,NA,1998,""
"874","2017-08-25",1,NA,1999,""
"875","2017-08-28",3,NA,2002,""
"876","2017-08-29",6,NA,2008,""
"877","2017-08-30",1,NA,2009,""
"878","2017-08-31",1,NA,2010,""
"879","2017-09-01",3,NA,2013,""
"880","2017-09-02",2,NA,2015,""
"881","2017-09-03",2,NA,2017,""
"882","2017-09-04",4,NA,2021,""
"883","2017-09-05",3,NA,2024,""
"884","2017-09-06",3,NA,2027,""
"885","2017-09-07",5,NA,2032,""
"886","2017-09-09",1,NA,2033,""
"887","2017-09-10",1,NA,2034,""
"888","2017-09-11",5,NA,2039,""
"889","2017-09-12",4,NA,2043,""
"890","2017-09-13",2,NA,2045,""
"891","2017-09-15",4,NA,2049,""
"892","2017-09-16",2,NA,2051,""
"893","2017-09-17",1,NA,2052,""
"894","2017-09-18",2,NA,2054,""
"895","2017-09-19",9,NA,2063,""
"896","2017-09-20",3,NA,2066,""
"897","2017-09-21",2,NA,2068,""
"898","2017-09-22",5,NA,2073,""
"899","2017-09-25",2,NA,2075,""
"900","2017-09-27",3,NA,2078,""
"901","2017-09-28",4,NA,2082,""
"902","2017-09-29",2,NA,2084,""
"903","2017-09-30",2,NA,2086,""
"904","2017-10-02",9,NA,2095,""
"905","2017-10-03",1,NA,2096,""
"906","2017-10-04",5,NA,2101,""
"907","2017-10-05",2,NA,2103,""
"908","2017-10-06",4,NA,2107,""
"909","2017-10-07",1,NA,2108,""
"910","2017-10-09",2,NA,2110,""
"911","2017-10-10",4,NA,2114,""
"912","2017-10-11",4,NA,2118,""
"913","2017-10-12",2,NA,2120,""
"914","2017-10-13",1,NA,2121,""
"915","2017-10-14",2,NA,2123,""
"916","2017-10-16",4,NA,2127,""
"917","2017-10-17",3,NA,2130,""
"918","2017-10-18",3,NA,2133,""
"919","2017-10-19",2,NA,2135,""
"920","2017-10-20",5,NA,2140,""
"921","2017-10-22",4,NA,2144,""
"922","2017-10-23",3,NA,2147,""
"923","2017-10-24",4,NA,2151,""
"924","2017-10-25",2,NA,2153,""
"925","2017-10-26",1,NA,2154,""
"926","2017-10-27",2,NA,2156,""
"927","2017-10-28",1,NA,2157,""
"928","2017-10-29",1,NA,2158,""
"929","2017-10-30",4,NA,2162,""
"930","2017-10-31",2,NA,2164,""
"931","2017-11-01",2,NA,2166,""
"932","2017-11-02",3,NA,2169,""
"933","2017-11-03",2,NA,2171,""
"934","2017-11-05",2,NA,2173,""
"935","2017-11-06",2,NA,2175,""
"936","2017-11-07",2,NA,2177,""
"937","2017-11-08",4,NA,2181,""
"938","2017-11-09",2,NA,2183,""
"939","2017-11-10",5,NA,2188,""
"940","2017-11-12",4,NA,2192,""
"941","2017-11-13",3,NA,2195,""
"942","2017-11-14",5,NA,2200,""
"943","2017-11-15",5,NA,2205,""
"944","2017-11-16",6,NA,2211,""
"945","2017-11-17",7,NA,2218,""
"946","2017-11-18",1,NA,2219,""
"947","2017-11-20",1,NA,2220,""
"948","2017-11-21",3,NA,2223,""
"949","2017-11-22",3,NA,2226,""
"950","2017-11-23",4,NA,2230,""
"951","2017-11-24",3,NA,2233,""
"952","2017-11-26",1,NA,2234,""
"953","2017-11-27",2,NA,2236,""
"954","2017-11-28",2,NA,2238,""
"955","2017-11-29",1,NA,2239,""
"956","2017-12-01",2,NA,2241,""
"957","2017-12-02",1,NA,2242,""
"958","2017-12-04",6,NA,2248,""
"959","2017-12-05",4,NA,2252,""
"960","2017-12-06",7,NA,2259,""
"961","2017-12-07",2,NA,2261,""
"962","2017-12-08",2,NA,2263,""
"963","2017-12-10",4,NA,2267,""
"964","2017-12-11",1,NA,2268,""
"965","2017-12-12",2,NA,2270,""
"966","2017-12-14",4,NA,2274,""
"967","2017-12-15",2,NA,2276,""
"968","2017-12-16",1,NA,2277,""
"969","2017-12-17",4,NA,2281,""
"970","2017-12-18",3,NA,2284,""
"971","2017-12-19",2,NA,2286,""
"972","2017-12-20",6,NA,2292,""
"973","2017-12-21",6,NA,2298,""
"974","2017-12-22",2,NA,2300,""
"975","2017-12-23",1,NA,2301,""
"976","2018-01-03",6,NA,2307,""
"977","2018-01-04",4,NA,2311,""
"978","2018-01-05",8,NA,2319,""
"979","2018-01-06",1,NA,2320,""
"980","2018-01-07",3,NA,2323,""
"981","2018-01-08",3,NA,2326,""
"982","2018-01-09",4,NA,2330,""
"983","2018-01-10",6,NA,2336,""
"984","2018-01-11",3,NA,2339,""
"985","2018-01-13",1,NA,2340,""
"986","2018-01-14",3,NA,2343,""
"987","2018-01-15",1,NA,2344,""
"988","2018-01-16",3,NA,2347,""
"989","2018-01-17",2,NA,2349,""
"990","2018-01-18",3,NA,2352,""
"991","2018-01-19",3,NA,2355,""
"992","2018-01-20",1,NA,2356,""
"993","2018-01-21",4,NA,2360,""
"994","2018-01-22",2,NA,2362,""
"995","2018-01-23",4,NA,2366,""
"996","2018-01-24",5,NA,2371,""
"997","2018-01-25",7,NA,2378,""
"998","2018-01-26",5,NA,2383,""
"999","2018-01-27",1,NA,2384,""
"1000","2018-01-28",3,NA,2387,""
"1001","2018-01-29",4,NA,2391,""
"1002","2018-01-30",8,NA,2399,""
"1003","2018-01-31",3,NA,2402,""
"1004","2018-02-01",2,NA,2404,""
"1005","2018-02-02",3,NA,2407,""
"1006","2018-02-03",1,NA,2408,""
"1007","2018-02-04",3,NA,2411,""
"1008","2018-02-05",4,NA,2415,""
"1009","2018-02-06",5,NA,2420,""
"1010","2018-02-07",1,NA,2421,""
"1011","2018-02-08",2,NA,2423,""
"1012","2018-02-09",3,NA,2426,""
"1013","2018-02-11",1,NA,2427,""
"1014","2018-02-12",5,NA,2432,""
"1015","2018-02-13",5,NA,2437,""
"1016","2018-02-14",4,NA,2441,""
"1017","2018-02-15",3,NA,2444,""
"1018","2018-02-16",3,NA,2447,""
"1019","2018-02-18",4,NA,2451,""
"1020","2018-02-19",3,NA,2454,""
"1021","2018-02-20",6,NA,2460,""
"1022","2018-02-21",4,NA,2464,""
"1023","2018-02-22",4,NA,2468,""
"1024","2018-02-23",4,NA,2472,""
"1025","2018-02-25",2,NA,2474,""
"1026","2018-02-26",4,NA,2478,""
"1027","2018-02-27",5,NA,2483,""
"1028","2018-03-01",2,NA,2485,""
"1029","2018-03-02",2,NA,2487,""
"1030","2018-03-03",3,NA,2490,""
"1031","2018-03-05",7,NA,2497,""
"1032","2018-03-06",3,NA,2500,""
"1033","2018-03-07",2,NA,2502,""
"1034","2018-03-08",1,NA,2503,""
"1035","2018-03-09",5,NA,2508,""
"1036","2018-03-10",3,NA,2511,""
"1037","2018-03-11",1,NA,2512,""
"1038","2018-03-12",1,NA,2513,""
"1039","2018-03-13",8,NA,2521,""
"1040","2018-03-14",9,NA,2530,""
"1041","2018-03-15",2,NA,2532,""
"1042","2018-03-16",8,NA,2540,""
"1043","2018-03-17",4,NA,2544,""
"1044","2018-03-18",9,NA,2553,""
"1045","2018-03-19",6,NA,2559,""
"1046","2018-03-20",8,NA,2567,""
"1047","2018-03-21",7,NA,2574,""
"1048","2018-03-22",8,NA,2582,""
"1049","2018-03-23",3,NA,2585,""
"1050","2018-03-25",2,NA,2587,""
"1051","2018-03-26",3,NA,2590,""
"1052","2018-03-27",5,NA,2595,""
"1053","2018-03-28",1,NA,2596,""
"1054","2018-03-29",1,NA,2597,""
"1055","2018-03-30",3,NA,2600,""
"1056","2018-04-01",4,NA,2604,""
"1057","2018-04-02",1,NA,2605,""
"1058","2018-04-03",1,NA,2606,""
"1059","2018-04-04",1,NA,2607,""
"1060","2018-04-05",6,NA,2613,""
"1061","2018-04-06",11,NA,2624,""
"1062","2018-04-08",2,NA,2626,""
"1063","2018-04-09",6,NA,2632,""
"1064","2018-04-10",8,NA,2640,""
"1065","2018-04-11",5,NA,2645,""
"1066","2018-04-12",6,NA,2651,""
"1067","2018-04-13",4,NA,2655,""
"1068","2018-04-16",13,NA,2668,""
"1069","2018-04-17",1,NA,2669,""
"1070","2018-04-18",3,NA,2672,""
"1071","2018-04-19",3,NA,2675,""
"1072","2018-04-20",15,NA,2690,""
"1073","2018-04-21",2,NA,2692,""
"1074","2018-04-22",1,NA,2693,""
"1075","2018-04-23",4,NA,2697,""
"1076","2018-04-24",5,NA,2702,""
"1077","2018-04-25",6,NA,2708,""
"1078","2018-04-26",2,NA,2710,""
"1079","2018-04-27",2,NA,2712,""
"1080","2018-04-28",1,NA,2713,""
"1081","2018-04-29",1,NA,2714,""
"1082","2018-04-30",1,NA,2715,""
"1083","2018-05-01",4,NA,2719,""
"1084","2018-05-02",4,NA,2723,""
"1085","2018-05-03",2,NA,2725,""
"1086","2018-05-04",6,NA,2731,""
"1087","2018-05-05",3,NA,2734,""
"1088","2018-05-06",5,NA,2739,""
"1089","2018-05-07",2,NA,2741,""
"1090","2018-05-08",6,NA,2747,""
"1091","2018-05-09",1,NA,2748,""
"1092","2018-05-10",8,NA,2756,""
"1093","2018-05-11",5,NA,2761,""
"1094","2018-05-12",2,NA,2763,""
"1095","2018-05-13",6,NA,2769,""
"1096","2018-05-14",7,NA,2776,""
"1097","2018-05-15",6,NA,2782,""
"1098","2018-05-16",9,NA,2791,""
"1099","2018-05-17",11,NA,2802,""
"1100","2018-05-18",13,NA,2815,""
"1101","2018-05-19",4,NA,2819,""
"1102","2018-05-20",3,NA,2822,""
"1103","2018-05-21",6,NA,2828,""
"1104","2018-05-22",11,NA,2839,""
"1105","2018-05-23",3,NA,2842,""
"1106","2018-05-24",10,NA,2852,""
"1107","2018-05-25",6,NA,2858,""
"1108","2018-05-26",5,NA,2863,""
"1109","2018-05-27",2,NA,2865,""
"1110","2018-05-28",3,NA,2868,""
"1111","2018-05-29",10,NA,2878,""
"1112","2018-05-30",7,NA,2885,""
"1113","2018-05-31",2,NA,2887,""
"1114","2018-06-01",1,NA,2888,""
"1115","2018-06-02",2,NA,2890,""
"1116","2018-06-03",3,NA,2893,""
"1117","2018-06-04",7,NA,2900,""
"1118","2018-06-05",6,NA,2906,""
"1119","2018-06-06",4,NA,2910,""
"1120","2018-06-07",6,NA,2916,""
"1121","2018-06-09",1,NA,2917,""
"1122","2018-06-10",2,NA,2919,""
"1123","2018-06-11",2,NA,2921,""
"1124","2018-06-12",8,NA,2929,""
"1125","2018-06-13",7,NA,2936,""
"1126","2018-06-14",4,NA,2940,""
"1127","2018-06-15",7,NA,2947,""
"1128","2018-06-16",1,NA,2948,""
"1129","2018-06-17",3,NA,2951,""
"1130","2018-06-18",7,NA,2958,""
"1131","2018-06-19",9,NA,2967,""
"1132","2018-06-21",1,NA,2968,""
"1133","2018-06-22",2,NA,2970,""
"1134","2018-06-24",4,NA,2974,""
"1135","2018-06-25",5,NA,2979,""
"1136","2018-06-26",7,NA,2986,""
"1137","2018-06-27",6,NA,2992,""
"1138","2018-06-28",4,NA,2996,""
"1139","2018-06-29",6,NA,3002,""
"1140","2018-07-01",7,NA,3009,""
"1141","2018-07-02",4,NA,3013,""
"1142","2018-07-03",1,NA,3014,""
"1143","2018-07-04",4,NA,3018,""
"1144","2018-07-05",8,NA,3026,""
"1145","2018-07-06",1,NA,3027,""
"1146","2018-07-07",2,NA,3029,""
"1147","2018-07-08",1,NA,3030,""
"1148","2018-07-09",2,NA,3032,""
"1149","2018-07-10",5,NA,3037,""
"1150","2018-07-11",5,NA,3042,""
"1151","2018-07-12",3,NA,3045,""
"1152","2018-07-13",4,NA,3049,""
"1153","2018-07-15",2,NA,3051,""
"1154","2018-07-16",1,NA,3052,""
"1155","2018-07-17",5,NA,3057,""
"1156","2018-07-18",10,NA,3067,""
"1157","2018-07-19",3,NA,3070,""
"1158","2018-07-20",2,NA,3072,""
"1159","2018-07-22",1,NA,3073,""
"1160","2018-07-23",1,NA,3074,""
"1161","2018-07-24",1,NA,3075,""
"1162","2018-07-26",5,NA,3080,""
"1163","2018-07-27",4,NA,3084,""
"1164","2018-07-28",3,NA,3087,""
"1165","2018-07-29",1,NA,3088,""
"1166","2018-07-30",11,NA,3099,""
"1167","2018-07-31",5,NA,3104,""
"1168","2018-08-01",6,NA,3110,""
"1169","2018-08-02",8,NA,3118,""
"1170","2018-08-03",4,NA,3122,""
"1171","2018-08-04",1,NA,3123,""
"1172","2018-08-06",2,NA,3125,""
"1173","2018-08-07",5,NA,3130,""
"1174","2018-08-08",3,NA,3133,""
"1175","2018-08-09",2,NA,3135,""
"1176","2018-08-10",3,NA,3138,""
"1177","2018-08-11",3,NA,3141,""
"1178","2018-08-12",1,NA,3142,""
"1179","2018-08-13",10,NA,3152,""
"1180","2018-08-14",4,NA,3156,""
"1181","2018-08-15",3,NA,3159,""
"1182","2018-08-16",7,NA,3166,""
"1183","2018-08-17",6,NA,3172,""
"1184","2018-08-18",3,NA,3175,""
"1185","2018-08-19",1,NA,3176,""
"1186","2018-08-20",5,NA,3181,""
"1187","2018-08-21",2,NA,3183,""
"1188","2018-08-22",4,NA,3187,""
"1189","2018-08-23",6,NA,3193,""
"1190","2018-08-24",12,NA,3205,""
"1191","2018-08-25",2,NA,3207,""
"1192","2018-08-26",2,NA,3209,""
"1193","2018-08-27",1,NA,3210,""
"1194","2018-08-28",3,NA,3213,""
"1195","2018-08-29",4,NA,3217,""
"1196","2018-08-30",6,NA,3223,""
"1197","2018-08-31",11,NA,3234,""
"1198","2018-09-03",5,NA,3239,""
"1199","2018-09-05",1,NA,3240,""
"1200","2018-09-10",4,NA,3244,""
"1201","2018-09-12",1,NA,3245,""
"1202","2018-09-13",7,NA,3252,""
"1203","2018-09-14",3,NA,3255,""
"1204","2018-09-15",1,NA,3256,""
"1205","2018-09-16",2,NA,3258,""
"1206","2018-09-17",2,NA,3260,""
"1207","2018-09-18",2,NA,3262,""
"1208","2018-09-19",2,NA,3264,""
"1209","2018-09-20",4,NA,3268,""
"1210","2018-09-21",4,NA,3272,""
"1211","2018-09-22",1,NA,3273,""
"1212","2018-09-23",2,NA,3275,""
"1213","2018-09-24",5,NA,3280,""
"1214","2018-09-25",1,NA,3281,""
"1215","2018-09-26",3,NA,3284,""
"1216","2018-09-27",3,NA,3287,""
"1217","2018-09-28",6,NA,3293,""
"1218","2018-09-29",2,NA,3295,""
"1219","2018-09-30",6,NA,3301,""
"1220","2018-10-01",4,NA,3305,""
"1221","2018-10-02",4,NA,3309,""
"1222","2018-10-03",2,NA,3311,""
"1223","2018-10-04",2,NA,3313,""
"1224","2018-10-05",4,NA,3317,""
"1225","2018-10-06",7,NA,3324,""
"1226","2018-10-07",2,NA,3326,""
"1227","2018-10-08",4,NA,3330,""
"1228","2018-10-09",1,NA,3331,""
"1229","2018-10-10",1,NA,3332,""
"1230","2018-10-11",3,NA,3335,""
"1231","2018-10-12",8,NA,3343,""
"1232","2018-10-14",2,NA,3345,""
"1233","2018-10-15",3,NA,3348,""
"1234","2018-10-16",3,NA,3351,""
"1235","2018-10-17",2,NA,3353,""
"1236","2018-10-18",5,NA,3358,""
"1237","2018-10-19",7,NA,3365,""
"1238","2018-10-20",1,NA,3366,""
"1239","2018-10-21",4,NA,3370,""
"1240","2018-10-22",1,NA,3371,""
"1241","2018-10-23",2,NA,3373,""
"1242","2018-10-24",5,NA,3378,""
"1243","2018-10-25",5,NA,3383,""
"1244","2018-10-26",10,NA,3393,""
"1245","2018-10-27",2,NA,3395,""
"1246","2018-10-28",7,NA,3402,""
"1247","2018-10-29",3,NA,3405,""
"1248","2018-10-30",10,NA,3415,""
"1249","2018-10-31",2,NA,3417,""
"1250","2018-11-01",1,NA,3418,""
"1251","2018-11-02",7,NA,3425,""
"1252","2018-11-03",1,NA,3426,""
"1253","2018-11-04",4,NA,3430,""
"1254","2018-11-05",6,NA,3436,""
"1255","2018-11-06",2,NA,3438,""
"1256","2018-11-07",1,NA,3439,""
"1257","2018-11-09",3,NA,3442,""
"1258","2018-11-10",1,NA,3443,""
"1259","2018-11-11",3,NA,3446,""
"1260","2018-11-12",1,NA,3447,""
"1261","2018-11-13",2,NA,3449,""
"1262","2018-11-14",15,NA,3464,""
"1263","2018-11-15",5,NA,3469,""
"1264","2018-11-16",5,NA,3474,""
"1265","2018-11-17",2,NA,3476,""
"1266","2018-11-18",3,NA,3479,""
"1267","2018-11-19",7,NA,3486,""
"1268","2018-11-20",4,NA,3490,""
"1269","2018-11-21",3,NA,3493,""
"1270","2018-11-22",2,NA,3495,""
"1271","2018-11-23",1,NA,3496,""
"1272","2018-11-24",1,NA,3497,""
"1273","2018-11-25",1,NA,3498,""
"1274","2018-11-26",9,NA,3507,""
"1275","2018-11-27",5,NA,3512,""
"1276","2018-11-28",2,NA,3514,""
"1277","2018-11-29",7,NA,3521,""
"1278","2018-11-30",4,NA,3525,""
"1279","2018-12-01",5,NA,3530,""
"1280","2018-12-02",6,NA,3536,""
"1281","2018-12-03",7,NA,3543,""
"1282","2018-12-04",3,NA,3546,""
"1283","2018-12-05",3,NA,3549,""
"1284","2018-12-06",3,NA,3552,""
"1285","2018-12-07",1,NA,3553,""
"1286","2018-12-09",4,NA,3557,""
"1287","2018-12-11",1,NA,3558,""
"1288","2018-12-12",3,NA,3561,""
"1289","2018-12-13",5,NA,3566,""
"1290","2018-12-14",1,NA,3567,""
"1291","2018-12-15",3,NA,3570,""
"1292","2018-12-16",1,NA,3571,""
"1293","2018-12-17",1,NA,3572,""
"1294","2018-12-18",8,NA,3580,""
"1295","2018-12-19",1,NA,3581,""
"1296","2018-12-21",5,NA,3586,""
"1297","2018-12-22",1,NA,3587,""
"1298","2018-12-25",3,NA,3590,""
"1299","2018-12-30",1,NA,3591,""
"1300","2018-12-31",1,NA,3592,""
"1301","2019-01-02",3,NA,3595,""
"1302","2019-01-03",4,NA,3599,""
"1303","2019-01-04",11,NA,3610,""
"1304","2019-01-05",3,NA,3613,""
"1305","2019-01-06",1,NA,3614,""
"1306","2019-01-07",10,NA,3624,""
"1307","2019-01-08",6,NA,3630,""
"1308","2019-01-09",9,NA,3639,""
"1309","2019-01-10",2,NA,3641,""
"1310","2019-01-11",8,NA,3649,""
"1311","2019-01-12",1,NA,3650,""
"1312","2019-01-13",4,NA,3654,""
"1313","2019-01-14",2,NA,3656,""
"1314","2019-01-15",2,NA,3658,""
"1315","2019-01-16",3,NA,3661,""
"1316","2019-01-17",5,NA,3666,""
"1317","2019-01-18",4,NA,3670,""
"1318","2019-01-19",3,NA,3673,""
"1319","2019-01-20",2,NA,3675,""
"1320","2019-01-21",4,NA,3679,""
"1321","2019-01-22",4,NA,3683,""
"1322","2019-01-23",1,NA,3684,""
"1323","2019-01-24",2,NA,3686,""
"1324","2019-01-25",6,NA,3692,""
"1325","2019-01-26",3,NA,3695,""
"1326","2019-01-27",1,NA,3696,""
"1327","2019-01-28",3,NA,3699,""
"1328","2019-01-29",2,NA,3701,""
"1329","2019-01-30",6,NA,3707,""
"1330","2019-01-31",5,NA,3712,""
"1331","2019-02-01",8,NA,3720,""
"1332","2019-02-02",2,NA,3722,""
"1333","2019-02-03",5,NA,3727,""
"1334","2019-02-04",4,NA,3731,""
"1335","2019-02-05",6,NA,3737,""
"1336","2019-02-06",3,NA,3740,""
"1337","2019-02-07",3,NA,3743,""
"1338","2019-02-08",7,NA,3750,""
"1339","2019-02-09",3,NA,3753,""
"1340","2019-02-10",2,NA,3755,""
"1341","2019-02-11",8,NA,3763,""
"1342","2019-02-12",4,NA,3767,""
"1343","2019-02-14",2,NA,3769,""
"1344","2019-02-15",3,NA,3772,""
"1345","2019-02-16",2,NA,3774,""
"1346","2019-02-17",2,NA,3776,""
"1347","2019-02-18",8,NA,3784,""
"1348","2019-02-19",8,NA,3792,""
"1349","2019-02-20",2,NA,3794,""
"1350","2019-02-21",1,NA,3795,""
"1351","2019-02-22",4,NA,3799,""
"1352","2019-02-24",4,NA,3803,""
"1353","2019-02-25",2,NA,3805,""
"1354","2019-02-26",5,NA,3810,""
"1355","2019-02-27",2,NA,3812,""
"1356","2019-02-28",3,NA,3815,""
"1357","2019-03-01",4,NA,3819,""
"1358","2019-03-02",2,NA,3821,""
"1359","2019-03-03",3,NA,3824,""
"1360","2019-03-04",4,NA,3828,""
"1361","2019-03-05",8,NA,3836,""
"1362","2019-03-06",9,NA,3845,""
"1363","2019-03-07",8,NA,3853,""
"1364","2019-03-08",11,NA,3864,""
"1365","2019-03-10",2,NA,3866,""
"1366","2019-03-11",14,NA,3880,""
"1367","2019-03-12",2,NA,3882,""
"1368","2019-03-13",6,NA,3888,""
"1369","2019-03-14",3,NA,3891,""
"1370","2019-03-15",7,NA,3898,""
"1371","2019-03-16",4,NA,3902,""
"1372","2019-03-17",4,NA,3906,""
"1373","2019-03-18",6,NA,3912,""
"1374","2019-03-19",11,NA,3923,""
"1375","2019-03-20",8,NA,3931,""
"1376","2019-03-21",5,NA,3936,""
"1377","2019-03-22",7,NA,3943,""
"1378","2019-03-23",2,NA,3945,""
"1379","2019-03-24",4,NA,3949,""
"1380","2019-03-25",3,NA,3952,""
"1381","2019-03-26",1,NA,3953,""
"1382","2019-03-27",1,NA,3954,""
"1383","2019-03-28",1,NA,3955,""
"1384","2019-03-29",5,NA,3960,""
"1385","2019-03-30",3,NA,3963,""
"1386","2019-03-31",1,NA,3964,""
"1387","2019-04-01",5,NA,3969,""
"1388","2019-04-02",1,NA,3970,""
"1389","2019-04-03",2,NA,3972,""
"1390","2019-04-04",9,NA,3981,""
"1391","2019-04-05",1,NA,3982,""
"1392","2019-04-06",3,NA,3985,""
"1393","2019-04-07",8,NA,3993,""
"1394","2019-04-08",6,NA,3999,""
"1395","2019-04-09",6,NA,4005,""
"1396","2019-04-10",3,NA,4008,""
"1397","2019-04-11",9,NA,4017,""
"1398","2019-04-12",3,NA,4020,""
"1399","2019-04-13",7,NA,4027,""
"1400","2019-04-14",4,NA,4031,""
"1401","2019-04-15",5,NA,4036,""
"1402","2019-04-16",5,NA,4041,""
